attributeName	code	definition
AOUCode	UNWR	
AOUCode	UPCH	
AOUCode	UPSA	
AOUCode	VEER	
AOUCode	VESP	
AOUCode	WAVI	
AOUCode	WBNU	
AOUCode	WCSP	
AOUCode	WEFL	
AOUCode	WEKI	
AOUCode	WEME	
AOUCode	WEVI	
AOUCode	WEWA	
AOUCode	WFIB	
AOUCode	WHIB	
AOUCode	WIFL	
AOUCode	WITU	
AOUCode	WIWA	
AOUCode	WODU	
AOUCode	WOTH	
AOUCode	WTSP	
AOUCode	WWDO	
AOUCode	YBCH	
AOUCode	YBCU	
AOUCode	YBFL	
AOUCode	YBSA	
AOUCode	YEWA	
AOUCode	YHBL	
AOUCode	YRWA	
AOUCode	YTVI	
AOUCode	YTWA	
Age	Adult	
Age	Immature	
Age	Juv	
Age	MisVal	
Age	Unknown	
Comments	
	
Comments		
Comments	 4 males and one female	
Comments	""squeezy"" call	
Comments	""sue-sue-soup!"" probably Parula ?	
Comments	# 9 and 10 were responding to each other	
Comments	# of flyovers: 1	
Comments	'	
Comments	0-3 interval, no birds in open field	
Comments	0-3 interval, no birds seen	
Comments	0-3 time interval, no birds seen	
Comments	06/03/11	
Comments	06/03/11; Interpoint between 12 & 13	
Comments	06/03/11; Interpoint between 13 & 14	
Comments	06/03/11; Interpoint between 30 & 36	
Comments	06/03/11; Interpoint between 7 & 14	
Comments	1 + Male	
Comments	1 F	
Comments	1 F (enter as observation #15)	
Comments	1 immature	
Comments	1 male	
Comments	100+	
Comments	150m just after 5 min	
Comments	1st year male	
Comments	2 Canada Geese flew over after survey was over.	
Comments	2 MODO flying btw 155 & 253	
Comments	2 adult males together	
Comments	2 female	
Comments	2 females	
Comments	2 flushed coming to site	
Comments	2 individuals maybe not together	
Comments	2 males	
Comments	2 mature	
Comments	2 of them	
Comments	2 pair	
Comments	2 sp. fast trill - Wilson's Warbler	
Comments	3 & 2 not sure on song	
Comments	3 females	
Comments	3 singing males, 2 second song, clear, med to high pitched ""so so so so see .e .e .e. e "" near quarry	
Comments	3min - plane flyover	
Comments	4 males	
Comments	4 of them together	
Comments	4 sounding from diferent directions	
Comments	400+	
Comments	500+	
Comments	7-8flew over edge of pond	
Comments	8 to 10 in field	
Comments	95% sure...	
Comments	<20m just after 5 min	
Comments	? Sounded a little off	
Comments	? Unsure	
Comments	? tit tit tit till	
Comments	??	
Comments	@ watershed pond bald eagle	
Comments	A long way off	
Comments	A long way off / Behind ranch house	
Comments	A long way off.	
Comments	A. crow outside of plot.	
Comments	AMGO - between this site and site 166	
Comments	AOUCode was NOOR	
Comments	Acadian I think	
Comments	All 6 in different locations, but ~100 meters	
Comments	Along Fox Creek	
Comments	Along road corridor in thicket.	
Comments	Along way off.	
Comments	American Tree Sparrow	
Comments	Ascending Buzzy Trill-trrrrtttt	
Comments	At a distance	
Comments	At a distance east of plot	
Comments	At a distance in tree grove	
Comments	At a distance.	
Comments	Attacking GHOW	
Comments	B & W Warbler	
Comments	BC chickadee heard leaving	
Comments	BHCO - heard and seeen coming to site	
Comments	Bald Eagle	
Comments	Baltimore Oriole	
Comments	Barn Swallow	
Comments	Barn swallow	
Comments	Barred Owl.	
Comments	Before time 150+ flock of blackbirds	
Comments	Bird Call	
Comments	Black-throated Green Warbler	
Comments	Blackburnian	
Comments	Blackburnian Warbler	
Comments	Blackpoll	
Comments	Blackpoll Warbler	
Comments	Blue-winged Warbler	
Comments	Bluebird between 174/175	
Comments	Bobwhite calling ~200m away in ravine.	
Comments	Bobwhite in the distance.	
Comments	Bobwhite quail in distance.	
Comments	Booming	
Comments	Booming at a distance	
Comments	Brown Thrasher outside of plot.	
Comments	By visitor center; mowed lawn.	
Comments	CALLING ON LEK	
Comments	CHATTER CALL ONLY	
Comments	Call	
Comments	Call & Visual ID	
Comments	Call Note only	
Comments	Call note only	
Comments	Called once	
Comments	Called only once	
Comments	Calling	
Comments	Calling overhead.	
Comments	Calling somewhere in riparian area a long way from plot	
Comments	Calling to another NOBO	
Comments	Calling to each other	
Comments	Came close while calling	
Comments	Came closer when calling	
Comments	Came closer while calling	
Comments	Canada goose heard coming to site (lagoons?)	
Comments	Carrying food	
Comments	Carrying food (2 birds total)	
Comments	Casrrying insects, potentially nesting	
Comments	Cedar Waxwing	
Comments	Cedar along highway	
Comments	Chased owl	
Comments	Chuck-wills-widow	
Comments	Circled around plot contineous.	
Comments	Circled around then landed	
Comments	Collecting material	
Comments	Colony in stream bank	
Comments	Coming to site (before court)	
Comments	Complex song	
Comments	Cormorant flyover	
Comments	Datasheet said AMCO	
Comments	Datasheet said LABU	
Comments	Datasheet said LARS	
Comments	Datasheet said LOSN	
Comments	Datasheet said RDWR	
Comments	Datasheet said YEWA	
Comments	Different locations approx same distance	
Comments	Different locations same approx. distance	
Comments	Distance to Pt 31, closest	
Comments	Distance to Pt 83, closest	
Comments	Distance to point 171	
Comments	Distance to point 172	
Comments	Distance to point 173	
Comments	Distance to point 175	
Comments	Distance to point 222	
Comments	Distance to point 39 closest	
Comments	Distance to point 83	
Comments	Distance to point 97	
Comments	Distance undetermined	
Comments	Drumming	
Comments	Ducks	
Comments	East of pt. 7	
Comments	Eastern Towhee	
Comments	Endangered Rare Species (MN)	
Comments	Entered as a mix of male and female in flock.	
Comments	Epidomax - Peewee - not calling	
Comments	European Starling	
Comments	Evidence of nesting	
Comments	FISP w/ PRWA sounding song	
Comments	FLUSHED FROM LEK	
Comments	FLUSHED FROM POND	
Comments	FLUSHED WHEN PLOT WAS APPROACHED	
Comments	Family group	
Comments	Family group?	
Comments	Family of three on tree	
Comments	Family unit	
Comments	Family unit: obs 2-4	
Comments	Far out of clear sight/obstruction.	
Comments	Far out of clear sight/obstructions.	
Comments	Female  also heard	
Comments	Female pheasant: landed in field, lt. brown (female?)	
Comments	Feral pigeon	
Comments	Fighting	
Comments	First year	
Comments	First year male	
Comments	Fish Crow	
Comments	Flew Through	
Comments	Flew in and out of area as a group	
Comments	Flew into plot and landed	
Comments	Flew into territory of first male.	
Comments	Flight call	
Comments	Flock size >1, plot 173	
Comments	Flushed	
Comments	Flushed 2 quail leaving site	
Comments	Flushed @ site	
Comments	Flushed GB Heron from pond approaching plot.	
Comments	Flushed coming to site	
Comments	Flushed from circle on approach	
Comments	Flushed from lek area	
Comments	Flushed from nest	
Comments	Flushed from nest (1 egg)	
Comments	Flushed from plot	
Comments	Flushed from point	
Comments	Flushed from point. Recorded as M, F so entered as unknown.	
Comments	Flushed from river	
Comments	Flushed leaving last site, probably nesting in area	
Comments	Flushed nighthawk while approaching plot.	
Comments	Flushed on approach	
Comments	Flushed on road leaving site	
Comments	Flushed together	
Comments	Flying high overhead	
Comments	Flying low overhead	
Comments	Flying overhead	
Comments	Flyover	
Comments	Fog had lifted	
Comments	Foggy, visibility to 500 m	
Comments	Foraging	
Comments	Found female on nest after survey	
Comments	Four fighting	
Comments	From recording	
Comments	GOBBLED	
Comments	Gobbled	
Comments	Gobbled once	
Comments	Gobbling	
Comments	Gobbling in the distance	
Comments	Gray Catbird	
Comments	Great Crested Flycatcher	
Comments	Great Egret, saw one on a pond two days earlier	
Comments	Great-tailed Grackle, female	
Comments	Great-tailed Grackle, male	
Comments	HOME	
Comments	Heard	
Comments	Heard A. Crow, Blue Jay, RB Woodpecker off plot.	
Comments	Heard N. Cardinal, E. Wood PeeWee.	
Comments	Heard RN Pheasant and ST Grouse males in distance.  Variable Circular Plots were truncated at 100-m in the field.	
Comments	Heard RT hawk on way to plot.	
Comments	Heard after	
Comments	Heard after count	
Comments	Heard and then seen on way to site	
Comments	Heard at a distance	
Comments	Heard coming to site	
Comments	Heard in atypical habitat, not in super dense under brush.	
Comments	Heard on recording post-survey.	
Comments	Heard on wat to site	
Comments	Heard on way to site	
Comments	Heard on way to trail	
Comments	Heard than seen	
Comments	Heard walking to point	
Comments	Hen with poults, saw one young turkey	
Comments	I think	
Comments	Identified from recording	
Comments	In between pts	
Comments	In cottonwood grove	
Comments	In mowed area by look-out tower.	
Comments	In one small bush	
Comments	In riparian	
Comments	In riparian area	
Comments	In the bayou	
Comments	In the distance	
Comments	In transit to plot, scissor-tailed flycatcher	
Comments	In tree	
Comments	Interpoint	
Comments	Interpoint between 9 and 25	
Comments	Interpoint, East of pt. 16	
Comments	Interpoint, East of pt. 17	
Comments	Interpoint, North of pt. 25	
Comments	Interpoint, South of pt. 9	
Comments	Interpoint, West of pt. 17	
Comments	Interpoint, between p.51 and 52	
Comments	Just as leaving	
Comments	Kentucky	
Comments	Kentucky warbler after 8	
Comments	Landed 100m from plot	
Comments	Lark sparrow outside of 5 minutes	
Comments	Least Acadian?	
Comments	Left plot with two others after survey	
Comments	Likely the one seen on way in	
Comments	Listed as NACO and assumed to be NOCA	
Comments	Loggerhead shrike	
Comments	Long way off	
Comments	Long ways off	
Comments	Louisiana or northern waterthrush flew in to site after count	
Comments	Low flight	
Comments	Low flight @ 101 m	
Comments	M & F	
Comments	M/F ?	
Comments	MODO heard before count	
Comments	Making crazy calls... coot like	
Comments	Male and female flying	
Comments	Male and possibly a female	
Comments	Many RW BLB, didn't hear anything else in first 3 min.	
Comments	Many bird calls at a distance. Could not ID most.	
Comments	Mate on nest	
Comments	Mature Adult	
Comments	Maybe sw Redhouse corner? More than one ""calling"" but can't see to get a count - did fush a chicken coming to site so maybe they are closer.	
Comments	Merlin	
Comments	Merlin - heard too	
Comments	Merlin ID	
Comments	Merlin song ID	
Comments	Mourning Dove a long way away.	
Comments	Moved closer over time	
Comments	Mud flat on cow pond	
Comments	Muffled call, stop when I tried to record. TUTI or Pewee	
Comments	N of Quts 2 accross from lower parking area	
Comments	N of park boundary heading NW	
Comments	N. Bobwhite in distance.	
Comments	N. Parula	
Comments	N. cardinal heard after count	
Comments	NOCA all heard/seen in different directions, indicating multiple birds	
Comments	Nashville warbler, yellow belly, white eye stripe, grey	
Comments	Near Bayou	
Comments	Near Cook's Ranch House.	
Comments	Near river	
Comments	Nest	
Comments	Nest with young.	
Comments	Nesting at visitor center	
Comments	Nesting evidence	
Comments	Nesting pair	
Comments	Nesting wren inside cannon	
Comments	No visual, heard distinctive call numerous times, obtained recordings of vocals, did not use playback as this is a sensitive species. Exciting find!	
Comments	Northern Cardinal in the distance.	
Comments	Northern Flicker	
Comments	Northern Parula and Summer Tanager just off plot.	
Comments	Northern shoveler	
Comments	Noted between plots in WICR16	
Comments	OFF PARK PROPERTY	
Comments	ON NEST	
Comments	ON SECOND LEK	
Comments	OTHER SIDE OF RIDGE	
Comments	OTHER SIDE OF RIGDE	
Comments	OVER RIDGE	
Comments	Off in distance: would have liked to gotten closer and seen...	
Comments	Oink flight calls	
Comments	On Lek	
Comments	On Pond	
Comments	On approach to point	
Comments	On bayou	
Comments	On brush of tree-line	
Comments	On neighboring house	
Comments	On neighboring land	
Comments	On nest	
Comments	On power line	
Comments	On powerline	
Comments	On the datasheet, both flock size and fly over are marked 1	
Comments	On the datasheet, both flock size and flyover had 1s marked	
Comments	On trail edge	
Comments	One male and female on road	
Comments	Only Chattered	
Comments	Only STFL observed	
Comments	Only called once,unable to locate	
Comments	Outside fenced boundary	
Comments	Over a ridge	
Comments	Over hill	
Comments	Over ridge	
Comments	Over the bluff	
Comments	Overhead	
Comments	Owl - barred?	
Comments	PLOT WEST 3m FROM LAST YEAR DO TO HIGH WATER	
Comments	Painted Bunting - First year plummage	
Comments	Pair	
Comments	Pair - probably nesting	
Comments	Pair sitting in tree	
Comments	Pair with obs. #6	
Comments	Pair with obs. #7	
Comments	Pair?	
Comments	Palmer Creek	
Comments	Pileated	
Comments	Pioneer Acres (?)	
Comments	Plot is on top of a rock/bluff out cropping.  Windier than other area's of the park	
Comments	Plot near nest	
Comments	Plot on the dam of a pond.	
Comments	Plot on white line of road	
Comments	Point Tweety 219 closest point	
Comments	Point Tweety 67 closest point	
Comments	Possible nest in large Liriodendron	
Comments	Possible pair	
Comments	Possible pair	
Comments	Possible pair with obs. #4	
Comments	Possible pair with obs. #5	
Comments	Possibly M & F in unknown numbers	
Comments	Probable pair	
Comments	Probable pair	
Comments	Probable pair with obs. #5	
Comments	Probable pair with obs. #6	
Comments	Probably both adults and juveniles	
Comments	Probably same RPHE as previous	
Comments	Proth.	
Comments	Prothonotary	
Comments	Protonotary	
Comments	Recorded as PWAR	
Comments	Red-tailed hawk in tree before survey started. Heard pheasant and woodpecker far off. Heard killdeer after sampling over.	
Comments	Redhead came from lake direction	
Comments	Redtail hawk flying between 174/175 9:17 AM	
Comments	Ruby-Throated Hummingbird	
Comments	SAW BETWEEN PLOTS	
Comments	SE of pt 52	
Comments	SEEN BETWEEN PLOTS	
Comments	SETTING ON ELECTRIC LINE	
Comments	SITTING ON FENCE	
Comments	Same WITU as other nearby plots	
Comments	Same as above	
Comments	Same bird as seen on 25	
Comments	Saw Barred Owl on way to plot.	
Comments	Saw E Kingbird after plot was done.	
Comments	Saw Orchard Oriole (M,F),  Turkey, Woodpecker.	
Comments	Saw after count (heard during)	
Comments	Saw both together	
Comments	Saw coming to site	
Comments	Saw female after count	
Comments	Saw on walk to next point	
Comments	Saw on way to site	
Comments	Saw upon leaving site (after hearing during 5 min survey)	
Comments	Saw walking to the point	
Comments	Seem to be in family groups	
Comments	Seem to be in family groups, at least 4	
Comments	Seen	
Comments	Seen & heard after	
Comments	Seen - Harassing the cowbird	
Comments	Seen - harassing the cowbird	
Comments	Seen after	
Comments	Seen after count	
Comments	Seen and heard	
Comments	Seen between plots	
Comments	Seen coming to the site	
Comments	Seen on top of tree	
Comments	Seen on tree	
Comments	Seen three males and two female	
Comments	Seen three males and two females	
Comments	Showed BLK throat of 1st summer male	
Comments	Singing	
Comments	Singing around visitor center	
Comments	Solitary	
Comments	Some wind gusts up to 4 on beufort scale.	
Comments	Somewhere along the river	
Comments	Somewhere near river	
Comments	Sounded like sandpiper	
Comments	Southeast of point 24	
Comments	Sparrow similar to savannah sparrow... Dickcissel alternate call...	
Comments	Steady peeer peeer peeer almost trilled	
Comments	Steady trill	
Comments	TUVU flying over near site	
Comments	The only EAME observed	
Comments	Three birds M, F, Intrudor	
Comments	Three fighting for food	
Comments	Took picture	
Comments	Towhee nest with 5 eggs	
Comments	Trickster	
Comments	Trilled then chittt chitt	
Comments	Turkey vulture seen when approaching site	
Comments	Two calling back and forth	
Comments	Two males	
Comments	Two males and two females	
Comments	Two together	
Comments	Unable to locate	
Comments	Unable to locate.	
Comments	Variable Circular Plots were truncated at 100-m in the field.	
Comments	Very dense canopy	
Comments	Vireo during 3 - 5, BH? 3 spaced phrases	
Comments	Vireo one phrase	
Comments	Visitor Center parking lot	
Comments	Visual ID	
Comments	Visual observation	
Comments	W of pt #14 along farm trail	
Comments	Walking footbridge	
Comments	Walking to pt. 25	
Comments	Way off in the distance	
Comments	Way off in the distance.	
Comments	West of pt. 43	
Comments	Western Meadowlark	
Comments	Wilsons Warbler	
Comments	Wings looked very dark in color; almost like a scarlet tanager	
Comments	Worm in mouth	
Comments	Yellow-bellied Flycatcher verified via recording and spectograph	
Comments	a little late?	
Comments	across road	
Comments	adult male still had some plummage 	
Comments	after count	
Comments	after count time	
Comments	alder flycatcher	
Comments	all females	
Comments	almost stepped on	
Comments	angered by my presence	
Comments	answered the other YBCU	
Comments	area had been mowed	
Comments	around boardwalk bridge	
Comments	at 3 other species present within 100 m	
Comments	at a distance	
Comments	at a distance booming	
Comments	at a distance gobbling	
Comments	at a distance in a ravine	
Comments	at least one bearded	
Comments	at nest	
Comments	at nest cavity	
Comments	at pond	
Comments	bank swallow	
Comments	battling the wind	
Comments	bay breasted	
Comments	before count	
Comments	before count started	
Comments	between 115 and 194	
Comments	between plots	
Comments	between point 42 and point 45	
Comments	between points	
Comments	between pt. and pt. 2	
Comments	between sites	
Comments	between stops	
Comments	beyond time	
Comments	bird from previous plot flew from new	
Comments	black vulture	
Comments	blue gray	
Comments	blue jay heard coming to site	
Comments	blue-winged warbler	
Comments	bob white	
Comments	bob white quail	
Comments	bobbing butt in woody debris and along stream	
Comments	booming	
Comments	booming on molvane	
Comments	both were calling	
Comments	breeding	
Comments	brewer's black bird	
Comments	btw site & corrals	
Comments	buff-breasted sandpiper	
Comments	building nest	
Comments	burned	
Comments	burrowing owl on way to site. There is a pair nesting beside bus tour road	
Comments	call	
Comments	call note	
Comments	call note only	
Comments	call only (not singing)	
Comments	calling in ravine west/northwest of plot	
Comments	carrying food	
Comments	carrying food to nest	
Comments	carrying material	
Comments	carrynig nesting material	
Comments	cattle scared it off pond	
Comments	cedar wax	
Comments	chased by BLJAs	
Comments	chasing BHCO	
Comments	chasing each other	
Comments	chech count for species	
Comments	checked waypoints in GPS, ok. Bill Schreier 6-2-10	
Comments	chickadee	
Comments	coming to site	
Comments	common nighthawk flushed on trail ~200 m NW of site	
Comments	consistently flying around site, dived on me and top of hill	
Comments	coordinates and waypoints checked in GIS, correct.
Bill Schreier 6-2-10	
Comments	copulating	
Comments	copulation	
Comments	could hear rapping in the distance	
Comments	couldn't get to plot due to barb wire fence	
Comments	courting	
Comments	cows bugging me	
Comments	creeks are loud enough to limit hearing distant birds	
Comments	crop duster is flying near and over the park (very hard to hear)	
Comments	crow species, did not call	
Comments	crows pestering something, fly 3 meters along Fox Creek right by us, otherwise at crow distance, check all - red eyed?	
Comments	dark eye line, dark cap	
Comments	detected 3 other species I could not ID	
Comments	didn't see f	
Comments	displaying	
Comments	distance	
Comments	distant, heard multiple times	
Comments	downstream	
Comments	druming	
Comments	estimated location	
Comments	estimated number	
Comments	fairly confident, seen flying. Looked like those at my house - JKT	
Comments	family group	
Comments	family group?	
Comments	family of titmice	
Comments	family unit: obs15-17?	
Comments	family unit: obs2-4	
Comments	feeding young	
Comments	female Indigo bunting flushed @ site	
Comments	fighting	
Comments	flew in after the count	
Comments	flew in same general direction but out of view. potential pair with obs1	
Comments	flew over to fast to fast to i.d.	
Comments	flew through plot	
Comments	flock on roost (added with obs.#9= 20 individuals)	
Comments	flushed	
Comments	flushed 2 Bewick's wren while walking past site 167	
Comments	flushed 4	
Comments	flushed 4 chickens (flew from ~100m NE of site - lek)	
Comments	flushed @ site before survey	
Comments	flushed CONI leaving site ~200 m N.	
Comments	flushed a female summer tanager leaving site	
Comments	flushed a long draw to the west	
Comments	flushed a rock ledge to the west	
Comments	flushed barred owl leaving site	
Comments	flushed chipping sparrow while walking past site 167	
Comments	flushed coming to site	
Comments	flushed from eggs	
Comments	flushed from nest	
Comments	flushed from roast	
Comments	flushed getting to site	
Comments	flushed going to site	
Comments	flushed leaving plot	
Comments	flushed male and female scissortail off fence coming to site	
Comments	flushed near site coming and going	
Comments	flushed on way to plot	
Comments	flushed out of tree	
Comments	flushed red tail walking to site (within few meters of site)	
Comments	flushed turkey walking to site (within few meters of site)	
Comments	flushed when leaving plot	
Comments	foraging on dead tree	
Comments	from recording	
Comments	gobbling	
Comments	gobbling at a distance	
Comments	grasshopper sparrow heard after count	
Comments	great egret	
Comments	greater than 100m	
Comments	greater than 500m	
Comments	hanging at pits	
Comments	heard	
Comments	heard & seen	
Comments	heard + seen	
Comments	heard - saw	
Comments	heard @ site after count	
Comments	heard after	
Comments	heard after count	
Comments	heard and saw Carolina wren coming to site (w/in 10 m of site)	
Comments	heard before	
Comments	heard before count @ site	
Comments	heard before, heard and seen after	
Comments	heard btw sites (160 - 159)	
Comments	heard distance	
Comments	heard drum	
Comments	heard first 3 min recorded noted on recoring but unable to id in field	
Comments	heard in long distance	
Comments	heard in transit	
Comments	heard long distance	
Comments	heard on the way here	
Comments	heard once in 3 - 5 min interval	
Comments	heard phesant call 300+ meters away	
Comments	heard reviewing record	
Comments	heard while walking	
Comments	heavy tree cover, no GPS signal	
Comments	hen with chicks	
Comments	hermit thrush	
Comments	high in the sky	
Comments	high in the sky flying over maintenance yard	
Comments	immature (1st yr?) not fledging	
Comments	in distance	
Comments	in nest box	
Comments	in route	
Comments	in transit	
Comments	in transit outside of 5 minutes	
Comments	in treeline	
Comments	indigo  bunting in field when leaving	
Comments	indigo bunting in field when leaving	
Comments	interpoint	
Comments	just after 5 min at point	
Comments	juvenile, flushed walking to plot, heard and seen	
Comments	kingfisher keeps flying and landing nearby	
Comments	landed	
Comments	landed in brush and flew off befor id	
Comments	laplands long spur	
Comments	lawn mower noise	
Comments	likely from flyover	
Comments	likely same heard on way in	
Comments	little flycatcher	
Comments	located at a large chimney in the woods	
Comments	long distance	
Comments	loud train blasting horn	
Comments	male/female	
Comments	male/females	
Comments	mating pair	
Comments	mating(?) w/ 3	
Comments	may be same one heard on last count	
Comments	maybe 3. heard between 27-191 to west	
Comments	maybe juveniles?	
Comments	maybe more than 2	
Comments	migrating palm warblers	
Comments	missed recording distance	
Comments	mobbing RTHA	
Comments	mobbing redtail hawk	
Comments	mockingbird on nest	
Comments	most of the 'woodland'  birds are at Fox creek	
Comments	moving to fast/ no call	
Comments	moving to quickly through brush	
Comments	mowed a few weeks ago	
Comments	mowers/tractor	
Comments	much of the woody vegetation has been removed form this area since 2009	
Comments	multiple steers in proximity being quite loud	
Comments	mystery bird, fairly similar to Oriole, whistled: vig a ree (up) vig a row (down), we do (up), ding-a-burr-buzz-yay, something else (down), series lasted 6-7 seconds. Mostly consistent in phrasing up on NE slope above PERI 46	
Comments	mystery bird, watched (~70m) and listened to for ~5min. Have heard @ 3 different locations. Same as @ PERI 42	
Comments	near	
Comments	near Fox creek	
Comments	near VC	
Comments	near parking area	
Comments	near plot 15 location	
Comments	nest empty, had fledglings in it the previous day	
Comments	nest hole	
Comments	nest in area	
Comments	nest in tree above site	
Comments	nest predated by black rat snake	
Comments	nest spotted in maple tree	
Comments	nest w/ young	
Comments	nest with 4 eggs and cowbird egg	
Comments	nest-evergreen-grave area	
Comments	nesting	
Comments	no birds seen	
Comments	noisy!!!	
Comments	not a lot of activity	
Comments	on creek	
Comments	on line - 10	
Comments	on nest	
Comments	on pasture road	
Comments	on pond	
Comments	on road to stop 30	
Comments	on roost	
Comments	one adult one fledgling	
Comments	one bird seen behind limbs, probably Tyrannidae	
Comments	one call note	
Comments	one egg right at site - flushed off nest	
Comments	one flew to fight with the other	
Comments	only chattered	
Comments	or Louisiana?	
Comments	or hairy	
Comments	or juvenile	
Comments	or more; there are probably fledglings	
Comments	other birds heard (treetops) but not seen	
Comments	over a hill	
Comments	overhead	
Comments	owl pursued by crows?	
Comments	p.o.ed crow @ site. I am guessing by its' actions it has a nest nearby, heard second crow as leaving	
Comments	pair	
Comments	pair of green herons spotted out side of time when walking back to cart	
Comments	pair together	
Comments	pair?	
Comments	palmer unburned	
Comments	palmer- unburned	
Comments	palmer-unburned	
Comments	parula	
Comments	peewee	
Comments	pewee	
Comments	phobe	
Comments	pileated 7:55 going out-nest??	
Comments	pileated woodpecker flying between 174/175 9:17 AM	
Comments	plane flew overhead and thunder was heard	
Comments	planes and automobiles	
Comments	plot 110	
Comments	plot 164	
Comments	plot 174	
Comments	plot 175	
Comments	plot 31	
Comments	plot 39	
Comments	plot 4 in GPS but plot 3 on map	
Comments	plot 53	
Comments	plot 66	
Comments	plot 67	
Comments	plot 84	
Comments	plot is in the bottom of a large ravine. Very rocky	
Comments	plot stake has washed out, surveyed birds 7.0 m south of plot	
Comments	plot was in pond do to flooding, so it was surveyed 7.0 m west of point.	
